日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,股票代码,换手率
2000-01-04,3374.11,3512.297,3360.207,3497.06,734450800,5236590080.0,3.782245,sz.399001,0.07378
2000-01-05,3500.133,3589.177,3468.688,3486.285,937389700,7411259904.0,-0.30812,sz.399001,0.094167
2000-01-06,3475.46,3663.215,3454.348,3655.2,1124048100,9095856128.0,4.84513,sz.399001,0.112917
2000-01-07,3701.477,3848.06,3701.477,3828.04,2990011200,19049639936.0,4.728608,sz.399001,0.300365
2000-01-10,3881.746,3929.062,3832.195,3921.483,2698710400,18555478016.0,2.441011,sz.399001,0.268798
2000-01-11,3924.712,3931.078,3691.56,3716.784,1757251800,13558956032.0,-5.219938,sz.399001,0.175027
2000-01-12,3699.292,3768.143,3585.467,3605.824,1140833100,9870341120.0,-2.985376,sz.399001,0.11363
2000-01-13,3604.275,3637.68,3552.05,3580.982,746048200,5948812800.0,-0.688942,sz.399001,0.074308
2000-01-14,3582.163,3609.192,3524.51,3542.82,615049900,5135400960.0,-1.065682,sz.399001,0.06126
2000-01-17,3535.506,3597.77,3496.0,3594.65,618530800,5459877888.0,1.462954,sz.399001,0.061607
2000-01-18,3601.88,3633.106,3558.86,3571.973,730889400,6783902208.0,-0.630854,sz.399001,0.072798
2000-01-19,3560.587,3640.088,3559.937,3603.856,734608700,6871964160.0,0.89259,sz.399001,0.073169
2000-01-20,3608.166,3670.19,3603.985,3668.842,976650100,10455608320.0,1.803238,sz.399001,0.097277
2000-01-21,3687.19,3744.273,3644.08,3702.087,1384986600,13778822144.0,0.906141,sz.399001,0.137948
2000-01-24,3709.192,3736.43,3646.17,3734.725,1463516500,15079510016.0,0.881616,sz.399001,0.14577
2000-01-25,3752.53,3803.772,3702.65,3726.057,1246311500,12960544768.0,-0.232098,sz.399001,0.124136
2000-01-26,3718.128,3754.1,3700.66,3737.985,964243500,9664614400.0,0.32013,sz.399001,0.096041
2000-01-27,3782.89,3855.348,3754.1,3844.965,1607922800,15288338432.0,2.861969,sz.399001,0.160153
2000-01-28,3889.138,3952.407,3869.418,3952.407,2452384000,18975940608.0,2.794353,sz.399001,0.244263
2000-02-14,4102.648,4323.35,4096.457,4322.373,4166020000,23096238080.0,9.360526,sz.399001,0.414946
2000-02-15,4442.12,4578.615,4343.58,4394.693,4401459600,34518736896.0,1.673151,sz.399001,0.438396
2000-02-16,4425.846,4475.015,4329.138,4457.414,3252190800,32146857984.0,1.427203,sz.399001,0.323926
2000-02-17,4564.59,4685.486,4256.26,4313.97,4365602400,42624880640.0,-3.218096,sz.399001,0.434824
2000-02-18,4274.095,4360.425,4095.668,4356.603,2528476000,26050805760.0,0.98825,sz.399001,0.251842
2000-02-21,4389.42,4437.854,4275.298,4344.488,2774268400,27985367040.0,-0.278089,sz.399001,0.276324
2000-02-22,4341.848,4395.908,4174.957,4186.695,2141714800,22597287936.0,-3.632027,sz.399001,0.21332
2000-02-23,4134.872,4164.7,4039.87,4072.468,1856141800,18682662912.0,-2.728329,sz.399001,0.184876
2000-02-24,4056.897,4222.655,4056.897,4221.842,1478103400,16069564416.0,3.667893,sz.399001,0.147223
2000-02-25,4254.67,4296.544,4189.372,4262.818,1621413700,18250317824.0,0.970573,sz.399001,0.161497
2000-02-28,4274.66,4506.052,4244.727,4481.738,2263943400,23493572608.0,5.135568,sz.399001,0.225494
2000-02-29,4523.95,4562.377,4369.482,4484.164,2410648800,24289054720.0,0.054137,sz.399001,0.239392
2000-03-01,4468.972,4510.38,4398.855,4427.2,2048621200,21419952128.0,-1.270334,sz.399001,0.20344
2000-03-02,4409.147,4505.64,4375.88,4443.523,1923532000,19612600320.0,0.368692,sz.399001,0.190661
2000-03-03,4462.378,4581.614,4462.346,4488.268,2463858800,23241338880.0,1.006974,sz.399001,0.244218
2000-03-06,4519.992,4552.266,4311.89,4316.11,2719510000,23550042112.0,-3.835738,sz.399001,0.269558
2000-03-07,4278.05,4401.652,4261.97,4399.95,1853266800,15397232640.0,1.942498,sz.399001,0.182821
2000-03-08,4411.976,4515.68,4373.834,4498.22,1969146000,15869277184.0,2.233435,sz.399001,0.194253
2000-03-09,4528.856,4606.71,4474.33,4548.685,1790936400,18838405120.0,1.121885,sz.399001,0.176672
2000-03-10,4559.53,4587.45,4450.314,4463.655,1663691900,15986802688.0,-1.869337,sz.399001,0.16412
2000-03-13,4462.318,4520.79,4451.525,4495.92,2170456400,15664086016.0,0.722841,sz.399001,0.214111
2000-03-14,4377.18,4417.8,4239.932,4371.558,2389748400,19352418304.0,-2.766104,sz.399001,0.235744
2000-03-15,4365.553,4415.472,4326.887,4333.89,1794926800,15058230272.0,-0.86166,sz.399001,0.177066
2000-03-16,4304.6,4304.6,4100.777,4131.542,1943641200,14716707840.0,-4.668972,sz.399001,0.191737
2000-03-17,4114.415,4327.975,4114.28,4315.0,1544676200,14009321472.0,4.440424,sz.399001,0.152379
2000-03-20,4252.172,4370.676,4231.785,4367.73,1828766200,17108129792.0,1.222016,sz.399001,0.180404
2000-03-21,4362.09,4406.87,4350.317,4387.27,1794882400,18396278784.0,0.447373,sz.399001,0.177062
2000-03-22,4394.233,4479.9,4384.684,4439.087,1761210000,17949556736.0,1.181074,sz.399001,0.17374
2000-03-23,4446.447,4492.907,4381.96,4492.432,1941651400,19532912640.0,1.201716,sz.399001,0.19154
2000-03-24,4515.38,4580.684,4455.646,4461.658,2432621600,23796766720.0,-0.685017,sz.399001,0.239974
2000-03-27,4461.67,4574.226,4461.67,4571.664,2373357800,22861344768.0,2.465582,sz.399001,0.234127
2000-03-28,4615.474,4635.664,4546.372,4591.12,2703919800,24594542592.0,0.425579,sz.399001,0.266149
2000-03-29,4612.884,4629.554,4510.647,4559.862,2208418400,20333989888.0,-0.680843,sz.399001,0.217376
2000-03-30,4566.426,4584.777,4539.326,4580.82,2764212000,19503828992.0,0.459619,sz.399001,0.272084
2000-03-31,4578.607,4578.607,4488.047,4532.312,2251314000,19790528512.0,-1.058933,sz.399001,0.221599
2000-04-03,4523.905,4551.078,4506.404,4508.083,2119839600,18002550784.0,-0.534584,sz.399001,0.208657
2000-04-04,4515.01,4515.01,4403.315,4413.746,1789575200,15292701696.0,-2.092617,sz.399001,0.176149
2000-04-05,4398.446,4444.694,4381.85,4442.218,1486477300,12878098432.0,0.645068,sz.399001,0.146315
2000-04-06,4444.997,4528.807,4436.172,4527.666,1659550000,15910259712.0,1.923549,sz.399001,0.163351
2000-04-07,4553.344,4569.185,4513.137,4556.892,1991674200,19252908032.0,0.6455,sz.399001,0.196042
2000-04-10,4556.812,4589.93,4522.692,4546.442,1930824400,18382813184.0,-0.229327,sz.399001,0.190053
2000-04-11,4556.96,4619.4,4511.938,4595.07,1676347000,17385426944.0,1.069582,sz.399001,0.165004
2000-04-12,4609.2,4616.773,4499.358,4538.652,1411883900,14312566784.0,-1.227793,sz.399001,0.138973
2000-04-13,4537.462,4615.47,4528.59,4601.473,1608751800,16328866816.0,1.38414,sz.399001,0.158351
2000-04-14,4624.45,4645.884,4585.602,4619.185,1828773600,17353994240.0,0.384918,sz.399001,0.180008
2000-04-17,4615.118,4627.033,4495.407,4544.482,1981915600,17991233536.0,-1.617236,sz.399001,0.195082
2000-04-18,4543.78,4578.043,4501.888,4568.433,1235897000,12765219840.0,0.527039,sz.399001,0.12165
2000-04-19,4586.902,4611.65,4567.996,4574.25,1350784600,13163912192.0,0.127328,sz.399001,0.132959
2000-04-20,4580.714,4600.912,4574.05,4587.934,1472324400,15024738304.0,0.299155,sz.399001,0.142948
2000-04-21,4598.613,4615.748,4551.49,4559.354,1521510600,14603679744.0,-0.62294,sz.399001,0.147723
2000-04-24,4554.835,4575.742,4518.745,4533.51,1398070100,13118511104.0,-0.56684,sz.399001,0.135738
2000-04-25,4535.884,4558.51,4495.14,4528.92,1080345300,10609506304.0,-0.101243,sz.399001,0.104891
2000-04-26,4540.507,4593.363,4536.57,4554.846,1038856600,10143543296.0,0.57246,sz.399001,0.100862
2000-04-27,4571.884,4612.253,4539.466,4553.952,1235057200,11941380096.0,-0.019628,sz.399001,0.119912
2000-04-28,4556.917,4685.382,4531.723,4683.17,1233394000,13630324736.0,2.837486,sz.399001,0.11975
2000-05-08,4708.532,4721.562,4641.215,4651.648,1052454100,11504503808.0,-0.673091,sz.399001,0.101703
2000-05-09,4646.99,4649.73,4523.964,4554.06,989094600,10506192896.0,-2.097921,sz.399001,0.095581
2000-05-10,4535.66,4535.66,4428.052,4438.822,958774600,9069058048.0,-2.530452,sz.399001,0.092651
2000-05-11,4419.717,4468.6,4355.5,4367.384,796209600,8303226880.0,-1.609391,sz.399001,0.076941
2000-05-12,4368.637,4423.496,4347.9,4378.45,741547000,7070861824.0,0.253387,sz.399001,0.071659
2000-05-15,4370.115,4392.455,4275.864,4296.918,689813500,6480054784.0,-1.862125,sz.399001,0.06666
2000-05-16,4296.507,4353.745,4296.507,4346.123,591391100,5485213184.0,1.145125,sz.399001,0.057149
2000-05-17,4349.824,4405.45,4314.187,4357.094,725872800,6080785920.0,0.252436,sz.399001,0.070144
2000-05-18,4361.57,4439.94,4341.51,4439.386,951408000,8361378816.0,1.88869,sz.399001,0.090781
2000-05-19,4447.532,4482.443,4417.948,4479.366,1146567000,11772991488.0,0.900575,sz.399001,0.109403
2000-05-22,4494.74,4620.55,4484.644,4573.426,1498285800,15029657600.0,2.099841,sz.399001,0.142963
2000-05-23,4594.486,4606.573,4517.472,4547.504,1282830400,12876814336.0,-0.566793,sz.399001,0.122404
2000-05-24,4549.948,4648.27,4549.825,4616.098,1600999900,15969573888.0,1.508393,sz.399001,0.148832
2000-05-25,4638.192,4690.698,4635.525,4677.287,1756720400,16847819776.0,1.325556,sz.399001,0.163308
2000-05-26,4698.023,4722.825,4630.398,4662.295,1963933400,17561327616.0,-0.320532,sz.399001,0.182571
2000-05-29,4675.11,4718.64,4661.046,4701.227,1972610000,19669671936.0,0.835042,sz.399001,0.183378
2000-05-30,4722.016,4736.722,4616.266,4640.02,1766234600,16617334784.0,-1.301937,sz.399001,0.164193
2000-05-31,4629.308,4666.986,4614.29,4643.155,1566071400,14568401920.0,0.067559,sz.399001,0.145585
2000-06-01,4665.013,4703.23,4665.013,4695.466,1433170000,14015704064.0,1.126627,sz.399001,0.13323
2000-06-02,4700.104,4728.938,4664.997,4728.882,1788432400,17343213568.0,0.711666,sz.399001,0.166256
2000-06-05,4744.38,4781.77,4698.103,4721.136,3033106000,21619808256.0,-0.163794,sz.399001,0.280837
2000-06-06,4727.73,4826.937,4727.73,4824.79,1902504000,17685370880.0,2.195527,sz.399001,0.176154
2000-06-07,4856.412,4875.05,4800.232,4826.19,1723101000,16425463808.0,0.029015,sz.399001,0.159543
2000-06-08,4832.52,4834.586,4739.952,4760.34,1616212000,17725345792.0,-1.364432,sz.399001,0.149646
2000-06-09,4767.37,4796.33,4708.922,4731.388,1454732400,13875095552.0,-0.608185,sz.399001,0.133373
2000-06-12,4718.817,4742.733,4690.16,4737.88,1182883300,11391843328.0,0.137205,sz.399001,0.108249
2000-06-13,4742.18,4790.023,4730.006,4790.023,1226893000,11962958848.0,1.100557,sz.399001,0.112276
2000-06-14,4792.19,4799.526,4759.39,4766.485,1508246100,14745683968.0,-0.491398,sz.399001,0.138024
2000-06-15,4769.208,4795.357,4742.62,4793.615,1449265400,12819558400.0,0.56919,sz.399001,0.132626
2000-06-16,4801.456,4811.515,4746.82,4757.173,1572466800,14784545792.0,-0.760228,sz.399001,0.143901
2000-06-19,4755.547,4792.68,4737.35,4752.922,1228155500,12102793216.0,-0.089359,sz.399001,0.112392
2000-06-20,4751.97,4773.533,4715.412,4733.93,1076082300,10136866816.0,-0.399579,sz.399001,0.098475
2000-06-21,4754.3,4789.762,4741.19,4788.61,953571100,9814756352.0,1.155059,sz.399001,0.087264
2000-06-22,4807.983,4817.15,4759.913,4764.77,1170043100,11284083712.0,-0.497845,sz.399001,0.107074
2000-06-23,4762.55,4814.268,4742.38,4808.313,1343580600,14034835456.0,0.913852,sz.399001,0.122955
2000-06-26,4822.848,4840.814,4811.852,4823.824,1458858300,15025846272.0,0.322592,sz.399001,0.134051
2000-06-27,4834.23,4840.09,4791.577,4816.374,1459049300,15305827328.0,-0.154446,sz.399001,0.134068
2000-06-28,4816.406,4854.162,4808.295,4824.676,1281391700,13743459328.0,0.172365,sz.399001,0.117744
2000-06-29,4835.123,4848.055,4800.838,4846.78,1381541600,14922201088.0,0.458145,sz.399001,0.126946
2000-06-30,4852.97,4869.1,4817.913,4830.673,1464640200,14398968832.0,-0.332322,sz.399001,0.134582
2000-07-03,4806.47,4806.47,4730.508,4739.37,1784568400,13106757632.0,-1.890063,sz.399001,0.16398
2000-07-04,4721.35,4757.694,4704.933,4753.476,2005632000,9665823744.0,0.297634,sz.399001,0.184293
2000-07-05,4759.876,4771.597,4730.712,4735.26,1281643200,9590157312.0,-0.383221,sz.399001,0.117767
2000-07-06,4735.973,4738.87,4701.404,4703.53,1145671200,9834916864.0,-0.670079,sz.399001,0.105273
2000-07-07,4710.374,4765.077,4709.493,4753.032,1166602700,10266530816.0,1.052453,sz.399001,0.107196
2000-07-10,4762.955,4770.247,4697.958,4723.392,1518308700,13866962944.0,-0.623605,sz.399001,0.139514
2000-07-11,4731.02,4807.553,4713.207,4804.067,1388137800,13308592128.0,1.707984,sz.399001,0.127552
2000-07-12,4806.797,4834.728,4785.773,4805.006,1471679700,12927601664.0,0.019545,sz.399001,0.134699
2000-07-13,4811.333,4850.472,4786.71,4839.13,1923704400,18802313216.0,0.710176,sz.399001,0.176071
2000-07-14,4850.0,4854.508,4811.166,4834.613,1478706100,14552289280.0,-0.093345,sz.399001,0.135342
2000-07-17,4840.718,4851.348,4767.9,4770.58,1337103200,13372524544.0,-1.324464,sz.399001,0.122381
2000-07-18,4772.808,4805.056,4760.562,4795.605,2004082000,12117778432.0,0.524567,sz.399001,0.183428
2000-07-19,4807.523,4826.476,4771.196,4794.097,2662876800,12383899648.0,-0.031442,sz.399001,0.243726
2000-07-20,4799.15,4809.43,4754.232,4801.64,1815030000,11687371776.0,0.157339,sz.399001,0.166125
2000-07-21,4808.766,4821.072,4792.55,4797.62,1456556500,11294671872.0,-0.083722,sz.399001,0.133314
2000-07-24,4800.725,4801.1,4762.17,4774.39,1501001400,12311947264.0,-0.484198,sz.399001,0.137382
2000-07-25,4771.715,4792.16,4762.363,4781.09,1176312300,10018894848.0,0.140326,sz.399001,0.107665
2000-07-26,4786.94,4827.936,4786.94,4819.62,1606675300,12016397312.0,0.805889,sz.399001,0.146703
2000-07-27,4841.926,4905.506,4835.583,4854.808,1829248000,14983834624.0,0.730099,sz.399001,0.167026
2000-07-28,4854.324,4885.435,4842.45,4852.714,1452799400,12834764800.0,-0.043137,sz.399001,0.132653
2000-07-31,4858.33,4894.67,4837.497,4894.125,1845045600,14312238080.0,0.85336,sz.399001,0.168468
2000-08-01,4900.543,4926.462,4896.738,4905.027,2269490000,12357351424.0,0.222754,sz.399001,0.207224
2000-08-02,4910.973,4927.456,4871.55,4899.138,2320666000,12726140928.0,-0.120054,sz.399001,0.211896
2000-08-03,4905.813,4934.69,4897.89,4916.636,2117846400,15499782144.0,0.357166,sz.399001,0.192697
2000-08-04,4926.944,4957.746,4879.525,4915.97,2346609600,15518944256.0,-0.013546,sz.399001,0.213511
2000-08-07,4921.932,4952.204,4888.597,4950.788,1724393600,14155170816.0,0.70826,sz.399001,0.156897
2000-08-08,4956.24,4996.58,4956.24,4989.45,1539173300,14002941952.0,0.780928,sz.399001,0.140045
2000-08-09,4985.504,5026.773,4983.504,5022.876,1838836000,15373633536.0,0.669929,sz.399001,0.16731
2000-08-10,5034.347,5047.483,5008.014,5036.55,1672047600,15093664768.0,0.272231,sz.399001,0.152135
2000-08-11,5051.484,5062.287,5007.67,5018.01,1707934800,13596786688.0,-0.36811,sz.399001,0.1554
2000-08-14,5022.86,5041.667,5005.447,5013.178,1545174500,12873936896.0,-0.096284,sz.399001,0.140591
2000-08-15,5006.902,5022.78,4958.554,4980.144,1266630000,10999600128.0,-0.658947,sz.399001,0.115247
2000-08-16,4988.974,5007.993,4974.068,4999.46,1507551300,11638593536.0,0.387859,sz.399001,0.137168
2000-08-17,5006.33,5023.068,5000.012,5011.91,1210109400,11140368384.0,0.249031,sz.399001,0.110104
2000-08-18,5014.99,5022.667,4991.255,5006.876,1280311900,11581679616.0,-0.100444,sz.399001,0.116492
2000-08-21,5003.707,5022.06,4985.787,5021.254,1763344400,16013480960.0,0.287164,sz.399001,0.160441
2000-08-22,5022.866,5040.106,4941.133,4944.66,1738921200,14791864320.0,-1.525391,sz.399001,0.158219
2000-08-23,4919.564,4953.176,4707.05,4901.464,2477008000,20170952704.0,-0.873595,sz.399001,0.225376
2000-08-24,4907.053,4950.847,4866.812,4936.292,1626732200,15000571904.0,0.710566,sz.399001,0.148012
2000-08-25,4942.192,4959.064,4908.693,4950.653,1248886200,11719749632.0,0.290924,sz.399001,0.113632
2000-08-28,4955.615,4961.056,4940.73,4957.474,1297906900,12664156160.0,0.137786,sz.399001,0.11777
2000-08-29,4965.386,4987.107,4961.338,4985.458,1476247200,12530018304.0,0.564479,sz.399001,0.133952
2000-08-30,4989.717,5003.122,4926.712,4930.823,1446421800,12962902016.0,-1.095883,sz.399001,0.131246
2000-08-31,4906.652,4914.696,4825.78,4826.303,1832565200,14546024448.0,-2.119728,sz.399001,0.166284
2000-09-01,4800.593,4840.44,4779.33,4782.933,1326993600,11043957760.0,-0.89862,sz.399001,0.120409
2000-09-04,4775.58,4819.35,4742.716,4817.942,1165451200,10147619840.0,0.731952,sz.399001,0.105751
2000-09-05,4822.097,4842.358,4701.212,4723.072,1125283500,9896003584.0,-1.9691,sz.399001,0.102106
2000-09-06,4687.03,4706.992,4623.77,4632.687,1230445500,10956728320.0,-1.913686,sz.399001,0.111487
2000-09-07,4633.834,4710.317,4633.834,4670.47,914247300,8456267776.0,0.815579,sz.399001,0.082837
2000-09-08,4681.154,4718.12,4673.932,4700.88,842385900,7897975808.0,0.651105,sz.399001,0.07561
2000-09-11,4711.788,4716.39,4672.327,4704.872,878371700,7738165760.0,0.084924,sz.399001,0.07884
2000-09-12,4709.645,4735.794,4693.014,4734.01,862903000,8008444928.0,0.619309,sz.399001,0.077452
2000-09-13,4734.386,4796.81,4731.598,4771.324,1302803500,10602436608.0,0.788221,sz.399001,0.116936
2000-09-14,4775.047,4783.64,4711.43,4727.81,1100636500,8837021696.0,-0.911993,sz.399001,0.09879
2000-09-15,4717.812,4719.357,4677.908,4710.796,758437300,7604410880.0,-0.359874,sz.399001,0.068075
2000-09-18,4714.594,4714.667,4624.81,4628.838,743454300,7310046208.0,-1.739791,sz.399001,0.066731
2000-09-19,4609.78,4609.78,4498.857,4512.508,1013873700,8720006144.0,-2.51316,sz.399001,0.091003
2000-09-20,4504.905,4558.394,4480.865,4551.032,813407100,8144655872.0,0.853725,sz.399001,0.073009
2000-09-21,4558.626,4570.884,4512.85,4518.343,761710100,6497977856.0,-0.718287,sz.399001,0.068369
2000-09-22,4511.863,4511.863,4454.164,4465.13,664513000,5742028800.0,-1.177708,sz.399001,0.059645
2000-09-25,4460.106,4475.1,4424.012,4428.03,587018900,4924802048.0,-0.830885,sz.399001,0.052689
2000-09-26,4430.58,4479.875,4430.58,4477.397,670596600,6544313856.0,1.114879,sz.399001,0.060191
2000-09-27,4483.27,4541.54,4482.388,4541.323,590290700,5538819072.0,1.427755,sz.399001,0.052398
2000-09-28,4545.793,4553.002,4459.353,4465.196,655095100,5419364864.0,-1.676327,sz.399001,0.058151
2000-09-29,4467.665,4525.035,4467.665,4523.658,541951800,5489451008.0,1.309291,sz.399001,0.048107
2000-10-09,4534.846,4544.054,4478.668,4507.58,545510600,5445305856.0,-0.355423,sz.399001,0.048423
2000-10-10,4510.2,4573.406,4502.572,4572.208,769121200,7208148992.0,1.433761,sz.399001,0.068272
2000-10-11,4587.41,4596.238,4550.35,4557.312,702327100,7380172800.0,-0.325794,sz.399001,0.062343
2000-10-12,4553.875,4554.238,4490.342,4514.488,991522500,8579952128.0,-0.939681,sz.399001,0.088014
2000-10-13,4507.818,4531.557,4471.496,4481.065,901527100,8315564032.0,-0.740347,sz.399001,0.080026
2000-10-16,4478.146,4484.734,4448.2,4468.678,648880000,6818677760.0,-0.276423,sz.399001,0.057599
2000-10-17,4469.467,4492.945,4460.797,4491.99,594581100,5550055936.0,0.521676,sz.399001,0.052779
2000-10-18,4502.263,4556.896,4499.266,4555.477,665713800,6736290816.0,1.413334,sz.399001,0.059093
2000-10-19,4556.902,4570.163,4504.967,4514.15,643364700,6160844800.0,-0.907197,sz.399001,0.057097
2000-10-20,4512.267,4614.006,4509.838,4611.978,949206900,10496624640.0,2.167144,sz.399001,0.084239
2000-10-23,4632.693,4640.205,4590.146,4611.93,939315800,9825676288.0,-0.001038,sz.399001,0.083362
2000-10-24,4615.043,4630.5,4582.36,4601.88,673981900,7855348224.0,-0.217919,sz.399001,0.057338
2000-10-25,4606.286,4654.318,4585.188,4643.335,1139607500,11113320448.0,0.900829,sz.399001,0.096951
2000-10-26,4646.932,4654.707,4588.823,4594.68,1013809700,8542736896.0,-1.047841,sz.399001,0.086249
2000-10-27,4597.3,4608.263,4576.625,4602.573,812573800,7799810048.0,0.171787,sz.399001,0.069115
2000-10-30,4606.985,4610.497,4574.562,4596.643,894309400,9081467904.0,-0.128845,sz.399001,0.076067
2000-10-31,4597.75,4611.612,4564.717,4573.224,854530900,8377699840.0,-0.509479,sz.399001,0.072684
2000-11-01,4573.227,4607.597,4572.603,4604.414,855099200,7402910208.0,0.682012,sz.399001,0.072732
2000-11-02,4607.683,4644.404,4607.683,4629.072,1010837300,9300705280.0,0.535523,sz.399001,0.085979
2000-11-03,4636.255,4644.6,4614.75,4628.42,1329249400,8883764224.0,-0.014082,sz.399001,0.112672
2000-11-06,4642.496,4650.74,4618.05,4646.26,1202936000,9138220032.0,0.385441,sz.399001,0.099262
2000-11-07,4654.1,4659.835,4621.106,4632.966,1030656100,8144372224.0,-0.286121,sz.399001,0.085046
2000-11-08,4637.535,4676.03,4636.57,4674.957,1064083900,8376899072.0,0.906357,sz.399001,0.087805
2000-11-09,4672.072,4750.672,4671.665,4749.51,1764274800,12188784640.0,1.594726,sz.399001,0.145582
2000-11-10,4768.426,4848.178,4758.307,4826.12,1762649600,15235211264.0,1.613016,sz.399001,0.145448
2000-11-13,4841.53,4932.928,4841.46,4913.642,1745568400,15774285824.0,1.813506,sz.399001,0.144038
2000-11-14,4927.398,4929.706,4864.89,4927.285,1451942400,13720125440.0,0.277657,sz.399001,0.119288
2000-11-15,4936.66,4959.397,4894.83,4915.058,1611874600,14233529344.0,-0.24815,sz.399001,0.132427
2000-11-16,4915.46,4954.687,4915.07,4953.34,1669124800,14002085888.0,0.778867,sz.399001,0.137131
2000-11-17,4964.387,4979.956,4931.736,4953.893,1533665600,13139542016.0,0.011169,sz.399001,0.126002
2000-11-20,4951.99,4962.607,4892.308,4960.992,1579421100,13560811520.0,0.143304,sz.399001,0.129761
2000-11-21,4962.414,4987.357,4924.873,4928.78,1640302800,12586800128.0,-0.649314,sz.399001,0.134763
2000-11-22,4916.193,4987.62,4904.7,4986.284,1689501400,12682735616.0,1.166707,sz.399001,0.138805
2000-11-23,5001.5,5011.035,4959.89,4981.407,1447542100,13835165696.0,-0.097807,sz.399001,0.118926
2000-11-24,4982.59,5001.292,4816.844,4841.468,1872095800,16346553344.0,-2.809235,sz.399001,0.153806
2000-11-27,4799.856,4860.273,4773.136,4818.44,1241095000,11048085504.0,-0.475637,sz.399001,0.101965
2000-11-28,4823.02,4868.523,4823.02,4868.2,929587100,9273046016.0,1.032705,sz.399001,0.076372
2000-11-29,4873.397,4875.948,4797.13,4819.995,1354592100,10179996672.0,-0.990203,sz.399001,0.11129
2000-11-30,4820.743,4840.706,4804.24,4829.994,919432000,8276468224.0,0.207449,sz.399001,0.075538
2000-12-01,4836.637,4860.35,4831.622,4850.007,1316691700,9380802560.0,0.414342,sz.399001,0.108176
2000-12-04,4858.766,4864.664,4833.314,4855.223,1380293700,10075364352.0,0.107553,sz.399001,0.113401
2000-12-05,4860.555,4869.917,4815.317,4820.59,1389570900,9491848192.0,-0.713321,sz.399001,0.114163
2000-12-06,4825.694,4838.156,4760.867,4771.48,1192119000,10313791488.0,-1.018752,sz.399001,0.097941
2000-12-07,4768.068,4790.844,4735.888,4753.004,950179000,8538293760.0,-0.387219,sz.399001,0.078064
2000-12-08,4748.958,4771.153,4744.015,4747.942,1025744200,7709408768.0,-0.106501,sz.399001,0.084272
2000-12-11,4751.754,4754.876,4662.07,4667.242,1181529600,8744443904.0,-1.699678,sz.399001,0.097071
2000-12-12,4672.65,4706.57,4652.226,4704.886,933749800,7247130112.0,0.806559,sz.399001,0.076714
2000-12-13,4708.204,4708.72,4675.905,4680.49,837127700,6891018240.0,-0.518525,sz.399001,0.068776
2000-12-14,4686.847,4715.266,4684.555,4698.694,1321681700,7029531136.0,0.388925,sz.399001,0.108586
2000-12-15,4702.926,4719.464,4675.233,4695.805,1163198200,6987031040.0,-0.061478,sz.399001,0.095565
2000-12-18,4701.41,4712.597,4652.4,4710.82,916486400,8020532224.0,0.319746,sz.399001,0.075296
2000-12-19,4720.653,4729.49,4690.726,4699.025,723696500,6553538048.0,-0.250379,sz.399001,0.059457
2000-12-20,4704.29,4744.817,4688.25,4743.212,940359000,8050927104.0,0.940344,sz.399001,0.077257
2000-12-21,4757.24,4779.086,4737.742,4742.956,969887900,8639104000.0,-0.005394,sz.399001,0.079683
2000-12-22,4745.286,4754.06,4705.61,4720.917,899047800,8448864768.0,-0.464669,sz.399001,0.073863
2000-12-25,4722.084,4722.084,4663.838,4675.372,1015978100,9081405440.0,-0.964747,sz.399001,0.08347
2000-12-26,4684.086,4699.954,4663.627,4696.856,962615000,8579281920.0,0.459512,sz.399001,0.079086
2000-12-27,4695.268,4709.955,4675.04,4680.28,1043861100,7905811968.0,-0.352921,sz.399001,0.085761
2000-12-28,4685.534,4711.62,4672.557,4705.613,976794400,7532384768.0,0.541271,sz.399001,0.080251
2000-12-29,4709.367,4755.244,4709.367,4752.75,1135982400,7448124928.0,1.001723,sz.399001,0.093329
2001-01-02,4756.18,4799.77,4734.07,4797.96,1664771400,9790096384.0,0.951238,sz.399001,0.13677
2001-01-03,4806.893,4825.903,4784.206,4822.946,1368352500,12575619072.0,0.52076,sz.399001,0.112418
2001-01-04,4833.52,4836.514,4795.043,4801.17,1072093600,10747295744.0,-0.451506,sz.399001,0.088078
2001-01-05,4800.954,4806.838,4768.11,4792.28,1030597200,10436789248.0,-0.185166,sz.399001,0.084669
2001-01-08,4793.4,4793.4,4699.118,4719.378,1202732000,11960088576.0,-1.521235,sz.399001,0.098288
2001-01-09,4708.79,4742.76,4684.873,4739.55,877074400,8237051904.0,0.427427,sz.399001,0.071675
2001-01-10,4742.127,4788.8,4739.303,4787.2,1030015600,10046822400.0,1.005378,sz.399001,0.084174
2001-01-11,4795.245,4849.254,4790.377,4817.29,1058623100,11527767040.0,0.628548,sz.399001,0.086511
2001-01-12,4825.786,4825.786,4782.26,4793.096,982289500,10189465600.0,-0.502229,sz.399001,0.080273
2001-01-15,4778.932,4778.932,4642.863,4648.995,1355572200,10597927936.0,-3.00643,sz.399001,0.110778
2001-01-16,4629.22,4685.102,4610.277,4678.18,900874800,7864483840.0,0.627771,sz.399001,0.073447
2001-01-17,4687.54,4698.44,4652.795,4659.392,654307700,6451964928.0,-0.401611,sz.399001,0.053345
2001-01-18,4661.67,4709.485,4661.67,4690.593,985198500,6970783744.0,0.66963,sz.399001,0.080322
